id_cooperado,produto,tipo_interacao,data
4512,Cartao Black,CONTRATOU,2025-12-03
4512,Seguro de Vida,CONTRATOU,2026-01-15
4513,Emprestimo Pessoal,CONTRATOU,2025-11-27
4513,Consorcio Carro,PESQUISOU,2025-05-21
4513,Seguro de Vida,CONTRATOU,2026-02-16
4513,Seguro de Vida,PESQUISOU,2025-05-20
4514,Emprestimo Pessoal,CONTRATOU,2025-12-11
4515,Consorcio Trator,CONTRATOU,2025-09-13
4515,Seguro Safra,PESQUISOU,2026-03-28
4515,CPR,CONTRATOU,2025-11-07
4515,CPR,CONTRATOU,2026-04-08
4515,Seguro Safra,PESQUISOU,2025-12-02
4516,Giro Caixa,CONTRATOU,2025-12-30
4516,Antecipacao de Recebiveis,CONTRATOU,2026-03-08
4516,Seguro Empresarial,PESQUISOU,2025-12-23
4516,Antecipacao de Recebiveis,CONTRATOU,2025-05-05
4516,Seguro Empresarial,CONTRATOU,2025-07-25
4517,Antecipacao de Recebiveis,CONTRATOU,2025-08-03
4517,Maquininha,CONTRATOU,2026-01-19
4517,Giro Caixa,PESQUISOU,2025-12-02
4518,Custeio Agricola,CONTRATOU,2025-08-06
4518,Custeio Agricola,CONTRATOU,2025-04-29
4518,Consorcio Trator,PESQUISOU,2025-10-12
4518,Custeio Agricola,CONTRATOU,2026-03-14
4518,Seguro Safra,CONTRATOU,2025-10-28
4519,CPR,PESQUISOU,2025-06-17
4519,Seguro Safra,CONTRATOU,2026-01-28
4520,Consorcio Trator,CONTRATOU,2025-11-13
4520,Seguro Safra,PESQUISOU,2025-10-18
4520,Custeio Agricola,CONTRATOU,2026-01-22
4520,Consorcio Trator,CONTRATOU,2025-05-27
4521,Cartao Black,PESQUISOU,2025-10-06
4522,Seguro de Vida,CONTRATOU,2025-10-09
4522,Seguro de Vida,PESQUISOU,2026-03-29
4522,Consorcio Carro,PESQUISOU,2025-05-10
4522,Cartao Black,PESQUISOU,2025-11-27
4523,Seguro Empresarial,CONTRATOU,2025-04-21
4523,Maquininha,PESQUISOU,2025-10-15
4523,Maquininha,CONTRATOU,2025-11-11
4524,Cartao Black,CONTRATOU,2025-05-25
4524,Previdencia,CONTRATOU,2025-09-18
4524,Previdencia,CONTRATOU,2025-05-08
4524,Emprestimo Pessoal,CONTRATOU,2026-02-09
4525,Consorcio Carro,PESQUISOU,2025-07-20
4525,Seguro de Vida,CONTRATOU,2026-01-15
4525,Consorcio Carro,PESQUISOU,2025-06-19
4526,Emprestimo Pessoal,CONTRATOU,2025-12-11
4526,Cartao Black,CONTRATOU,2026-02-07
4527,Previdencia,CONTRATOU,2025-06-18
4527,Cartao Black,CONTRATOU,2025-05-14
4528,Emprestimo Pessoal,PESQUISOU,2025-12-25
4528,Emprestimo Pessoal,CONTRATOU,2026-04-03
4528,Cartao Black,CONTRATOU,2025-12-31
4528,Emprestimo Pessoal,CONTRATOU,2025-11-10
4529,Previdencia,CONTRATOU,2025-11-29
4529,Cartao Black,CONTRATOU,2025-11-02
4529,Seguro de Vida,CONTRATOU,2025-07-18
4529,Seguro de Vida,CONTRATOU,2025-07-02
4529,Previdencia,CONTRATOU,2025-09-26
4530,Cartao Black,PESQUISOU,2026-04-14
4530,Seguro de Vida,PESQUISOU,2025-10-09
4530,Emprestimo Pessoal,PESQUISOU,2025-08-17
4531,Previdencia,CONTRATOU,2025-12-25
4531,Cartao Black,PESQUISOU,2025-06-02
4532,Cartao Black,CONTRATOU,2025-09-30
4532,Previdencia,PESQUISOU,2025-10-01
4532,Emprestimo Pessoal,CONTRATOU,2026-03-07
4533,Seguro de Vida,CONTRATOU,2025-09-07
4533,Cartao Black,PESQUISOU,2026-03-03
4533,Seguro de Vida,CONTRATOU,2025-11-03
4533,Previdencia,PESQUISOU,2025-07-01
4533,Previdencia,CONTRATOU,2026-02-05
4534,Seguro de Vida,CONTRATOU,2026-04-08
4534,Cartao Black,CONTRATOU,2025-11-17
4534,Seguro de Vida,PESQUISOU,2025-11-10
4534,Previdencia,CONTRATOU,2025-06-29
4534,Consorcio Carro,PESQUISOU,2026-03-08
4535,Previdencia,CONTRATOU,2025-12-17
4535,Previdencia,CONTRATOU,2025-12-16
4535,Previdencia,CONTRATOU,2025-04-18
4536,Emprestimo Pessoal,CONTRATOU,2026-02-26
4536,Seguro de Vida,CONTRATOU,2025-05-15
4537,Previdencia,CONTRATOU,2025-11-21
4537,Previdencia,CONTRATOU,2025-10-13
4537,Emprestimo Pessoal,CONTRATOU,2026-01-26
4537,Consorcio Carro,PESQUISOU,2026-01-06
4537,Seguro de Vida,PESQUISOU,2026-03-19
4538,Consorcio Carro,CONTRATOU,2025-07-10
4538,Previdencia,PESQUISOU,2025-11-06
4538,Seguro de Vida,PESQUISOU,2025-10-05
4538,Consorcio Carro,CONTRATOU,2025-04-20
4539,Previdencia,CONTRATOU,2026-03-13
4539,Consorcio Carro,CONTRATOU,2025-05-20
4539,Emprestimo Pessoal,CONTRATOU,2026-03-03
4539,Previdencia,PESQUISOU,2025-09-18
4540,Seguro Safra,CONTRATOU,2025-12-09
4540,Seguro Safra,PESQUISOU,2025-08-21
4541,Previdencia,CONTRATOU,2026-02-28
4541,Emprestimo Pessoal,CONTRATOU,2025-10-02
4541,Previdencia,CONTRATOU,2025-08-02
4542,Previdencia,CONTRATOU,2025-06-25
4543,Antecipacao de Recebiveis,CONTRATOU,2025-04-28
4544,Seguro de Vida,CONTRATOU,2025-10-15
4544,Previdencia,CONTRATOU,2026-03-12
4544,Emprestimo Pessoal,CONTRATOU,2025-08-13
4544,Previdencia,PESQUISOU,2025-05-27
4544,Seguro de Vida,CONTRATOU,2025-07-11
4545,Previdencia,PESQUISOU,2025-09-05
4545,Emprestimo Pessoal,CONTRATOU,2025-08-16
4545,Previdencia,CONTRATOU,2026-01-08
4545,Seguro de Vida,PESQUISOU,2025-07-26
4545,Cartao Black,CONTRATOU,2025-07-16
4546,Cartao Black,CONTRATOU,2025-10-13
4546,Seguro de Vida,CONTRATOU,2025-12-25
4546,Emprestimo Pessoal,CONTRATOU,2026-01-16
4546,Consorcio Carro,PESQUISOU,2025-05-14
4546,Seguro de Vida,CONTRATOU,2025-12-26
4547,Seguro Safra,CONTRATOU,2025-09-13
4547,Custeio Agricola,CONTRATOU,2026-02-18
4547,Custeio Agricola,PESQUISOU,2025-06-07
4548,Seguro de Vida,CONTRATOU,2025-11-20
4548,Previdencia,CONTRATOU,2025-07-11
4548,Cartao Black,PESQUISOU,2025-09-28
4548,Emprestimo Pessoal,PESQUISOU,2025-12-12
4548,Previdencia,CONTRATOU,2025-11-09
4549,Seguro de Vida,CONTRATOU,2025-12-28
4549,Previdencia,CONTRATOU,2025-12-16
4549,Cartao Black,PESQUISOU,2025-10-16
4549,Seguro de Vida,PESQUISOU,2025-07-14
4550,Cartao Black,CONTRATOU,2025-08-09
4550,Previdencia,CONTRATOU,2026-02-01
4551,Cartao Black,PESQUISOU,2025-11-01
4551,Emprestimo Pessoal,CONTRATOU,2025-12-08
4551,Previdencia,PESQUISOU,2025-06-18
4551,Seguro de Vida,PESQUISOU,2025-11-24
4551,Previdencia,CONTRATOU,2026-01-07
4552,Seguro de Vida,CONTRATOU,2025-09-29
4552,Seguro de Vida,PESQUISOU,2026-03-04
4553,Seguro Empresarial,CONTRATOU,2025-05-28
4553,Giro Caixa,PESQUISOU,2025-10-08
4553,Maquininha,CONTRATOU,2025-05-07
4553,Antecipacao de Recebiveis,CONTRATOU,2025-11-23
4553,Antecipacao de Recebiveis,CONTRATOU,2026-03-26
4554,Emprestimo Pessoal,CONTRATOU,2025-08-03
4555,Emprestimo Pessoal,CONTRATOU,2026-02-28
4556,Antecipacao de Recebiveis,CONTRATOU,2026-02-15
4556,Antecipacao de Recebiveis,PESQUISOU,2026-02-23
4557,Seguro Empresarial,CONTRATOU,2025-10-27
4557,Antecipacao de Recebiveis,PESQUISOU,2025-12-15
4557,Maquininha,CONTRATOU,2025-09-01
4558,Seguro Safra,PESQUISOU,2025-10-06
4559,Custeio Agricola,PESQUISOU,2025-08-07
4559,CPR,CONTRATOU,2026-01-14
4559,CPR,CONTRATOU,2026-02-10
4559,Consorcio Trator,CONTRATOU,2025-09-01
4560,CPR,CONTRATOU,2026-02-11
4560,Custeio Agricola,CONTRATOU,2026-02-03
4560,Custeio Agricola,PESQUISOU,2025-05-17
4560,Custeio Agricola,CONTRATOU,2026-02-10
4560,CPR,CONTRATOU,2025-04-16
4561,Emprestimo Pessoal,CONTRATOU,2025-11-04
4561,Consorcio Carro,PESQUISOU,2025-07-20
4561,Previdencia,PESQUISOU,2025-06-19
4561,Emprestimo Pessoal,PESQUISOU,2025-12-20
4562,Maquininha,CONTRATOU,2025-06-16
4562,Antecipacao de Recebiveis,CONTRATOU,2025-06-30
4562,Seguro Empresarial,CONTRATOU,2025-08-23
4562,Giro Caixa,PESQUISOU,2025-06-03
4562,Antecipacao de Recebiveis,CONTRATOU,2025-10-24
4563,Seguro de Vida,CONTRATOU,2026-03-04
4563,Previdencia,CONTRATOU,2025-09-14
4563,Consorcio Carro,CONTRATOU,2025-12-16
4563,Previdencia,PESQUISOU,2026-03-17
4564,Cartao Black,CONTRATOU,2026-02-06
4564,Cartao Black,CONTRATOU,2026-03-07
4565,Giro Caixa,CONTRATOU,2025-05-26
4566,Previdencia,CONTRATOU,2025-11-30
4566,Cartao Black,PESQUISOU,2025-10-28
4566,Seguro de Vida,CONTRATOU,2025-07-01
4566,Consorcio Carro,CONTRATOU,2025-11-18
4567,Seguro de Vida,PESQUISOU,2025-11-16
4567,Previdencia,CONTRATOU,2025-09-06
4567,Emprestimo Pessoal,CONTRATOU,2025-12-22
4567,Cartao Black,CONTRATOU,2025-05-08
4567,Consorcio Carro,CONTRATOU,2025-04-24
4568,Giro Caixa,CONTRATOU,2026-04-13
4568,Maquininha,PESQUISOU,2026-02-11
4569,Maquininha,PESQUISOU,2025-08-03
4570,Antecipacao de Recebiveis,CONTRATOU,2025-10-09
4570,Maquininha,CONTRATOU,2026-04-04
4571,Consorcio Carro,PESQUISOU,2026-01-15
4571,Cartao Black,CONTRATOU,2025-09-01
4571,Previdencia,CONTRATOU,2025-04-25
4571,Consorcio Carro,CONTRATOU,2025-08-26
4572,Consorcio Carro,CONTRATOU,2026-02-26
4572,Previdencia,PESQUISOU,2026-02-19
4572,Emprestimo Pessoal,CONTRATOU,2026-04-13
4573,Consorcio Trator,CONTRATOU,2026-04-04
4573,Seguro Safra,CONTRATOU,2025-06-21
4573,Consorcio Trator,CONTRATOU,2026-01-13
4573,Seguro Safra,CONTRATOU,2025-11-13
4574,Previdencia,PESQUISOU,2025-11-16
4574,Emprestimo Pessoal,CONTRATOU,2025-10-16
4574,Previdencia,PESQUISOU,2025-06-08
4574,Emprestimo Pessoal,CONTRATOU,2025-05-23
4575,Giro Caixa,CONTRATOU,2025-12-22
4576,Emprestimo Pessoal,CONTRATOU,2025-05-20
4576,Cartao Black,PESQUISOU,2025-09-22
4576,Cartao Black,CONTRATOU,2025-07-10
4577,Cartao Black,PESQUISOU,2025-10-29
4577,Seguro de Vida,PESQUISOU,2025-07-28
4577,Cartao Black,CONTRATOU,2025-10-31
4577,Cartao Black,CONTRATOU,2026-02-14
4577,Seguro de Vida,PESQUISOU,2026-01-23
4578,Cartao Black,CONTRATOU,2025-10-06
4578,Cartao Black,CONTRATOU,2025-08-14
4578,Consorcio Carro,CONTRATOU,2025-09-05
4578,Consorcio Carro,CONTRATOU,2025-10-29
4578,Seguro de Vida,CONTRATOU,2026-04-13
4579,Consorcio Trator,CONTRATOU,2025-12-28
4579,Seguro Safra,CONTRATOU,2025-12-24
4580,Cartao Black,PESQUISOU,2025-07-14
4580,Consorcio Carro,PESQUISOU,2025-08-25
4581,CPR,CONTRATOU,2026-02-25
4581,Consorcio Trator,CONTRATOU,2026-04-12
4581,Consorcio Trator,CONTRATOU,2025-06-27
4581,CPR,CONTRATOU,2025-10-18
4582,Emprestimo Pessoal,CONTRATOU,2025-05-14
4582,Seguro de Vida,PESQUISOU,2025-10-14
4582,Cartao Black,CONTRATOU,2025-09-11
4583,Custeio Agricola,PESQUISOU,2025-05-10
4583,Custeio Agricola,CONTRATOU,2025-09-14
4583,Custeio Agricola,CONTRATOU,2025-09-05
4583,Custeio Agricola,CONTRATOU,2025-06-04
4584,Seguro Empresarial,CONTRATOU,2025-07-26
4585,Emprestimo Pessoal,PESQUISOU,2025-05-08
4585,Cartao Black,CONTRATOU,2026-03-01
4586,Seguro de Vida,CONTRATOU,2025-09-17
4586,Consorcio Carro,CONTRATOU,2025-10-23
4586,Emprestimo Pessoal,CONTRATOU,2025-06-21
4586,Consorcio Carro,CONTRATOU,2026-03-13
4586,Emprestimo Pessoal,PESQUISOU,2025-05-24
4587,Custeio Agricola,CONTRATOU,2025-12-11
4587,Seguro Safra,CONTRATOU,2025-10-16
4587,CPR,CONTRATOU,2025-04-18
4588,Giro Caixa,CONTRATOU,2026-02-15
4589,Emprestimo Pessoal,CONTRATOU,2025-06-10
4590,Previdencia,CONTRATOU,2025-11-26
4590,Seguro de Vida,CONTRATOU,2025-11-30
4591,Consorcio Carro,CONTRATOU,2025-10-01
4591,Cartao Black,CONTRATOU,2025-04-20
4591,Consorcio Carro,PESQUISOU,2025-10-06
4591,Previdencia,CONTRATOU,2025-05-15
4592,Seguro de Vida,CONTRATOU,2025-12-30
4592,Seguro de Vida,CONTRATOU,2025-08-12
4592,Previdencia,PESQUISOU,2025-08-27
4592,Cartao Black,CONTRATOU,2025-07-16
4592,Previdencia,CONTRATOU,2026-03-23
4593,Custeio Agricola,CONTRATOU,2026-01-22
4594,Consorcio Carro,CONTRATOU,2025-05-06
4595,Previdencia,CONTRATOU,2026-02-12
4595,Previdencia,PESQUISOU,2026-01-26
4595,Consorcio Carro,CONTRATOU,2025-11-16
4595,Seguro de Vida,CONTRATOU,2025-09-04
4596,Seguro Empresarial,CONTRATOU,2025-11-03
4597,Consorcio Carro,CONTRATOU,2025-12-06
4597,Consorcio Carro,CONTRATOU,2025-05-31
4598,Previdencia,PESQUISOU,2025-06-12
4598,Emprestimo Pessoal,CONTRATOU,2026-01-20
4599,Custeio Agricola,CONTRATOU,2025-07-24
4600,Seguro de Vida,PESQUISOU,2025-04-23
4600,Previdencia,PESQUISOU,2026-04-11
4601,Consorcio Trator,CONTRATOU,2025-12-19
4601,Custeio Agricola,CONTRATOU,2025-05-16
4601,Seguro Safra,PESQUISOU,2025-09-09
4601,Consorcio Trator,CONTRATOU,2026-01-23
4601,Consorcio Trator,CONTRATOU,2025-09-25
4602,Consorcio Trator,PESQUISOU,2025-05-11
4602,Consorcio Trator,PESQUISOU,2025-11-15
4602,CPR,PESQUISOU,2025-08-12
4603,Previdencia,CONTRATOU,2026-02-07
4603,Consorcio Carro,CONTRATOU,2026-03-24
4603,Consorcio Carro,CONTRATOU,2025-07-04
4604,Seguro de Vida,CONTRATOU,2025-05-18
4605,Previdencia,CONTRATOU,2025-07-28
4606,Previdencia,CONTRATOU,2025-05-13
4606,Seguro de Vida,PESQUISOU,2025-07-31
4606,Consorcio Carro,CONTRATOU,2025-07-10
4606,Seguro de Vida,CONTRATOU,2026-04-04
4606,Seguro de Vida,CONTRATOU,2025-09-11
4607,CPR,PESQUISOU,2025-12-26
4607,Custeio Agricola,PESQUISOU,2025-09-21
4608,Emprestimo Pessoal,PESQUISOU,2025-08-11
4608,Seguro de Vida,CONTRATOU,2026-03-13
4609,Consorcio Carro,CONTRATOU,2025-09-13
4609,Consorcio Carro,CONTRATOU,2025-11-20
4609,Seguro de Vida,PESQUISOU,2026-01-16
4610,Previdencia,CONTRATOU,2025-07-24
4610,Previdencia,PESQUISOU,2026-02-13
4610,Previdencia,PESQUISOU,2025-06-08
4610,Consorcio Carro,CONTRATOU,2025-05-25
4611,Emprestimo Pessoal,PESQUISOU,2025-05-22
4611,Emprestimo Pessoal,CONTRATOU,2026-01-30
4611,Seguro de Vida,CONTRATOU,2025-08-08
4612,Giro Caixa,CONTRATOU,2025-07-16
4612,Giro Caixa,CONTRATOU,2025-09-12
4613,Maquininha,CONTRATOU,2025-11-11
4613,Antecipacao de Recebiveis,CONTRATOU,2026-03-17
4613,Antecipacao de Recebiveis,CONTRATOU,2026-04-06
4614,Seguro Empresarial,CONTRATOU,2025-08-28
4614,Giro Caixa,CONTRATOU,2025-06-11
4614,Giro Caixa,CONTRATOU,2025-07-22
4614,Maquininha,CONTRATOU,2026-01-30
4614,Antecipacao de Recebiveis,CONTRATOU,2025-12-27
4615,Previdencia,CONTRATOU,2026-03-18
4615,Seguro de Vida,CONTRATOU,2025-06-09
4615,Emprestimo Pessoal,CONTRATOU,2025-06-10
4616,Seguro Safra,CONTRATOU,2026-03-17
4617,Previdencia,CONTRATOU,2025-06-23
4617,Previdencia,PESQUISOU,2025-12-06
4617,Emprestimo Pessoal,CONTRATOU,2025-06-04
4617,Previdencia,CONTRATOU,2025-07-31
4617,Seguro de Vida,CONTRATOU,2026-02-25
4618,Seguro de Vida,CONTRATOU,2025-06-01
4618,Seguro de Vida,CONTRATOU,2026-03-27
4618,Previdencia,PESQUISOU,2026-01-09
4618,Consorcio Carro,PESQUISOU,2025-05-04
4619,Consorcio Carro,CONTRATOU,2025-12-29
4620,Giro Caixa,CONTRATOU,2025-12-04
4620,Maquininha,CONTRATOU,2026-02-19
4621,Cartao Black,CONTRATOU,2025-11-11
4621,Previdencia,CONTRATOU,2026-02-25
4622,Emprestimo Pessoal,CONTRATOU,2025-05-26
4622,Consorcio Carro,CONTRATOU,2025-04-21
4623,Seguro Safra,PESQUISOU,2026-01-17
4623,Custeio Agricola,PESQUISOU,2025-10-08
4623,Custeio Agricola,CONTRATOU,2025-10-31
4623,CPR,CONTRATOU,2025-05-30
4623,Consorcio Trator,CONTRATOU,2025-12-25
4624,Giro Caixa,PESQUISOU,2025-11-27
4624,Maquininha,CONTRATOU,2025-10-28
4624,Antecipacao de Recebiveis,CONTRATOU,2026-02-18
4624,Maquininha,CONTRATOU,2025-08-10
4624,Antecipacao de Recebiveis,PESQUISOU,2026-01-14
4625,Consorcio Carro,PESQUISOU,2025-08-10
4625,Previdencia,CONTRATOU,2025-05-26
4626,Custeio Agricola,CONTRATOU,2025-07-23
4626,Custeio Agricola,CONTRATOU,2026-02-03
4626,Consorcio Trator,CONTRATOU,2026-01-29
4627,Giro Caixa,PESQUISOU,2026-01-28
4627,Maquininha,CONTRATOU,2025-05-28
4627,Maquininha,CONTRATOU,2025-12-14
4627,Giro Caixa,CONTRATOU,2025-05-04
4627,Seguro Empresarial,CONTRATOU,2025-12-07
4628,Emprestimo Pessoal,PESQUISOU,2025-07-28
4628,Cartao Black,CONTRATOU,2025-11-19
4629,Custeio Agricola,CONTRATOU,2026-03-17
4629,CPR,CONTRATOU,2025-06-23
4629,Seguro Safra,PESQUISOU,2025-08-04
4629,Consorcio Trator,CONTRATOU,2026-02-25
4629,Consorcio Trator,CONTRATOU,2025-11-02
4630,Cartao Black,CONTRATOU,2026-02-13
4630,Previdencia,CONTRATOU,2026-01-17
4630,Previdencia,CONTRATOU,2025-07-16
4630,Previdencia,CONTRATOU,2025-05-18
4631,Cartao Black,CONTRATOU,2025-10-23
4631,Emprestimo Pessoal,CONTRATOU,2025-06-18
4632,CPR,PESQUISOU,2025-06-21
4632,CPR,CONTRATOU,2026-03-26
4632,CPR,CONTRATOU,2026-01-14
4633,Previdencia,CONTRATOU,2025-11-28
4633,Cartao Black,CONTRATOU,2025-04-18
4633,Seguro de Vida,CONTRATOU,2026-04-14
4634,Antecipacao de Recebiveis,PESQUISOU,2025-09-23
4634,Seguro Empresarial,CONTRATOU,2025-09-26
4634,Seguro Empresarial,CONTRATOU,2025-10-06
4634,Giro Caixa,PESQUISOU,2025-06-15
4635,Cartao Black,CONTRATOU,2026-03-22
4635,Consorcio Carro,PESQUISOU,2025-10-25
4635,Emprestimo Pessoal,CONTRATOU,2026-03-12
4635,Cartao Black,CONTRATOU,2025-10-20
4636,Consorcio Carro,CONTRATOU,2025-11-27
4636,Emprestimo Pessoal,PESQUISOU,2026-02-25
4636,Emprestimo Pessoal,CONTRATOU,2025-09-13
4636,Cartao Black,CONTRATOU,2025-09-08
4637,Previdencia,CONTRATOU,2025-06-02
4637,Consorcio Carro,CONTRATOU,2025-09-16
4638,CPR,PESQUISOU,2026-01-22
4638,Consorcio Trator,CONTRATOU,2025-06-16
4638,CPR,CONTRATOU,2025-12-11
4638,CPR,CONTRATOU,2025-06-21
4639,Previdencia,CONTRATOU,2025-06-23
4640,Cartao Black,CONTRATOU,2026-02-12
4640,Emprestimo Pessoal,CONTRATOU,2025-05-24
4640,Seguro de Vida,CONTRATOU,2025-12-12
4641,Consorcio Carro,CONTRATOU,2025-07-06
4641,Cartao Black,CONTRATOU,2025-06-02
4641,Previdencia,PESQUISOU,2025-09-01
4641,Consorcio Carro,CONTRATOU,2025-07-23
4642,Seguro Safra,CONTRATOU,2025-06-27
4642,Seguro Safra,CONTRATOU,2026-02-01
4643,Emprestimo Pessoal,CONTRATOU,2026-01-29
4644,Consorcio Carro,PESQUISOU,2025-04-17
4644,Cartao Black,CONTRATOU,2025-07-27
4644,Seguro de Vida,PESQUISOU,2025-07-21
4645,Previdencia,CONTRATOU,2025-10-17
4645,Emprestimo Pessoal,CONTRATOU,2026-02-06
4646,Custeio Agricola,PESQUISOU,2026-03-15
4646,Consorcio Trator,CONTRATOU,2026-04-06
4646,CPR,CONTRATOU,2026-03-04
4647,Consorcio Carro,PESQUISOU,2025-09-26
4647,Cartao Black,CONTRATOU,2025-05-14
4647,Previdencia,CONTRATOU,2025-11-07
4648,Custeio Agricola,CONTRATOU,2025-06-02
4649,Consorcio Carro,CONTRATOU,2025-05-27
4649,Previdencia,CONTRATOU,2025-09-03
4649,Seguro de Vida,CONTRATOU,2026-02-15
4650,CPR,CONTRATOU,2025-12-24
4650,Seguro Safra,CONTRATOU,2025-09-03
4651,Maquininha,CONTRATOU,2025-07-25
4651,Antecipacao de Recebiveis,PESQUISOU,2026-04-12
4651,Antecipacao de Recebiveis,PESQUISOU,2025-10-18
4652,Seguro de Vida,CONTRATOU,2026-01-11
4653,Cartao Black,CONTRATOU,2025-12-10
4654,Seguro Safra,CONTRATOU,2025-07-21
4654,CPR,PESQUISOU,2026-02-18
4654,CPR,PESQUISOU,2025-11-22
4654,Consorcio Trator,CONTRATOU,2025-10-26
4655,Seguro de Vida,CONTRATOU,2025-08-22
4656,Previdencia,CONTRATOU,2025-05-04
4656,Previdencia,CONTRATOU,2025-11-11
4656,Previdencia,CONTRATOU,2026-01-24
4657,Custeio Agricola,PESQUISOU,2025-06-09
4657,CPR,PESQUISOU,2025-10-29
4658,Seguro de Vida,PESQUISOU,2025-09-09
4658,Seguro de Vida,PESQUISOU,2025-10-06
4658,Cartao Black,PESQUISOU,2025-10-29
4658,Cartao Black,CONTRATOU,2025-10-04
4658,Seguro de Vida,PESQUISOU,2026-01-30
4659,Previdencia,PESQUISOU,2025-06-04
4659,Consorcio Carro,CONTRATOU,2026-04-05
4659,Emprestimo Pessoal,PESQUISOU,2026-03-16
4659,Consorcio Carro,CONTRATOU,2026-03-04
4659,Cartao Black,CONTRATOU,2025-09-26
4660,Previdencia,PESQUISOU,2026-01-19
4661,Emprestimo Pessoal,PESQUISOU,2025-05-03
4661,Emprestimo Pessoal,CONTRATOU,2025-06-13
4661,Previdencia,CONTRATOU,2025-04-19
4661,Emprestimo Pessoal,CONTRATOU,2025-06-16
4661,Previdencia,CONTRATOU,2025-11-01
4662,Antecipacao de Recebiveis,CONTRATOU,2025-11-25
4662,Giro Caixa,PESQUISOU,2025-06-15
4662,Seguro Empresarial,CONTRATOU,2026-02-18
4662,Antecipacao de Recebiveis,CONTRATOU,2025-05-31
4662,Giro Caixa,CONTRATOU,2026-01-02
4663,Giro Caixa,CONTRATOU,2026-01-20
4664,Cartao Black,CONTRATOU,2025-07-31
4664,Emprestimo Pessoal,PESQUISOU,2026-01-27
4664,Seguro de Vida,CONTRATOU,2025-09-11
4665,Cartao Black,CONTRATOU,2025-08-07
4665,Seguro de Vida,CONTRATOU,2025-11-03
4665,Cartao Black,CONTRATOU,2026-01-20
4666,Emprestimo Pessoal,PESQUISOU,2025-07-14
4666,Emprestimo Pessoal,PESQUISOU,2025-06-29
4666,Cartao Black,PESQUISOU,2025-05-21
4667,Previdencia,CONTRATOU,2025-12-20
4667,Emprestimo Pessoal,PESQUISOU,2025-05-23
4667,Consorcio Carro,CONTRATOU,2025-10-08
4668,Seguro Empresarial,CONTRATOU,2025-05-10
4668,Seguro Empresarial,CONTRATOU,2026-04-05
4668,Maquininha,CONTRATOU,2026-01-02
4668,Seguro Empresarial,PESQUISOU,2025-11-04
4668,Giro Caixa,PESQUISOU,2025-05-05
4669,Custeio Agricola,CONTRATOU,2026-02-04
4669,Seguro Safra,CONTRATOU,2025-07-07
4669,Seguro Safra,PESQUISOU,2025-09-03
4670,Previdencia,CONTRATOU,2026-03-05
4670,Cartao Black,PESQUISOU,2025-08-20
4670,Emprestimo Pessoal,CONTRATOU,2025-12-06
4670,Previdencia,CONTRATOU,2025-12-06
4671,Emprestimo Pessoal,PESQUISOU,2026-03-05
4672,Emprestimo Pessoal,CONTRATOU,2026-04-06
4673,Previdencia,CONTRATOU,2025-05-20
4673,Seguro de Vida,CONTRATOU,2026-04-12
4673,Seguro de Vida,CONTRATOU,2026-03-10
4673,Previdencia,CONTRATOU,2025-08-15
4673,Previdencia,CONTRATOU,2025-05-31
4674,Seguro de Vida,PESQUISOU,2025-09-26
4674,Seguro de Vida,PESQUISOU,2026-01-16
4674,Consorcio Carro,CONTRATOU,2025-05-26
4674,Emprestimo Pessoal,CONTRATOU,2025-07-08
4674,Seguro de Vida,CONTRATOU,2025-04-21
4675,Seguro Safra,PESQUISOU,2025-08-22
4675,CPR,CONTRATOU,2026-01-27
4676,Consorcio Carro,PESQUISOU,2026-02-26
4676,Cartao Black,CONTRATOU,2026-02-10
4676,Previdencia,CONTRATOU,2026-02-01
4676,Seguro de Vida,PESQUISOU,2025-04-18
4677,Consorcio Carro,PESQUISOU,2026-01-10
4677,Emprestimo Pessoal,CONTRATOU,2026-01-22
4677,Cartao Black,PESQUISOU,2025-12-15
4677,Cartao Black,PESQUISOU,2026-04-12
4677,Previdencia,CONTRATOU,2025-12-31
4678,Seguro de Vida,CONTRATOU,2026-01-30
4679,Cartao Black,PESQUISOU,2026-02-01
4679,Seguro de Vida,CONTRATOU,2025-12-13
4679,Seguro de Vida,PESQUISOU,2026-04-11
4679,Emprestimo Pessoal,CONTRATOU,2025-09-19
4680,Seguro de Vida,CONTRATOU,2025-09-20
4680,Emprestimo Pessoal,PESQUISOU,2026-02-15
4680,Seguro de Vida,PESQUISOU,2025-11-05
4680,Seguro de Vida,CONTRATOU,2025-10-11
4681,Consorcio Carro,CONTRATOU,2025-10-02
4681,Cartao Black,CONTRATOU,2025-04-24
4681,Cartao Black,CONTRATOU,2026-04-14
4681,Consorcio Carro,CONTRATOU,2026-03-26
4682,Maquininha,CONTRATOU,2025-12-22
4683,Seguro Empresarial,PESQUISOU,2025-10-09
4684,Maquininha,PESQUISOU,2025-10-17
4684,Antecipacao de Recebiveis,PESQUISOU,2025-06-02
4685,Emprestimo Pessoal,CONTRATOU,2025-07-19
4685,Consorcio Carro,CONTRATOU,2025-08-20
4686,Antecipacao de Recebiveis,CONTRATOU,2025-11-11
4686,Seguro Empresarial,PESQUISOU,2025-07-24
4687,Previdencia,PESQUISOU,2025-11-23
4687,Seguro de Vida,CONTRATOU,2026-02-22
4687,Previdencia,CONTRATOU,2025-06-26
4688,Antecipacao de Recebiveis,CONTRATOU,2025-05-15
